Date,Open,High,Low,Close,Volume,Adj Close
9/11/1990,106.375,107.75,105.875,107.5,5752800,16.876744
9/10/1990,106.5,107.625,105.5,105.875,6437600,16.621631
9/7/1990,101.875,105.5,101.875,105.5,6538800,16.562759
9/6/1990,102.875,103.5,101.5,102.375,5388000,16.072155
9/5/1990,102.875,103.875,102.25,102.5,5810400,16.09178
9/4/1990,101,102.625,100.75,102.5,4802000,16.09178
8/31/1990,101.625,101.875,100.375,101.875,3541600,15.993659
8/30/1990,103.875,104.125,101.375,101.75,4320400,15.974035
8/29/1990,103.5,104.375,102.75,103.875,4578800,16.307645
8/28/1990,103.875,104.125,103.375,103.625,3872400,16.268397
8/27/1990,103,104.375,102.75,104.375,6300400,16.386141
8/24/1990,98.5,101,97.875,100.375,8158400,15.75817
8/23/1990,96.75,98.375,96.5,96.875,9709600,15.208694
8/22/1990,100.75,101,98.875,99,7892000,15.542304
8/21/1990,100.625,101.75,99.75,100.5,9559600,15.777794
8/20/1990,102,102.75,101.875,102.25,4955200,16.052531
8/17/1990,103,103.375,100.75,101.375,10562400,15.915163
8/16/1990,104.25,105.75,103.75,103.75,8125600,16.288021
8/15/1990,105.125,105.25,104.5,105,6059600,16.484262
8/14/1990,103.625,105.125,103.125,104.375,6623600,16.386141
8/13/1990,101.5,104,101,103.75,6331200,16.288021
8/10/1990,103.25,103.625,101.5,102,5794000,16.013283
8/9/1990,103.5,103.875,103,103.25,5054800,16.209524
8/8/1990,103,103.875,102.875,103.125,7539200,16.1899
8/7/1990,104.625,105,102.5,103,8947200,16.170276
8/6/1990,103.875,104.375,102.5,103.875,9140000,16.307645
8/3/1990,109.25,109.5,103.75,108.125,14196800,16.784903
8/2/1990,109,110.75,109,109.75,7474800,17.037161
8/1/1990,111.875,112.375,110.625,111.625,6841200,17.328229
7/31/1990,112.375,112.875,110.625,111.5,5477200,17.308825
7/30/1990,110.75,112.375,110.5,112.125,5922800,17.405847
7/27/1990,112.75,112.75,110.625,111.375,7385200,17.28942
7/26/1990,114.625,114.625,112.25,113.125,5483600,17.561083
7/25/1990,114.5,115.5,114.25,114.75,5458800,17.813342
7/24/1990,115.875,116,113.625,114.75,6158000,17.813342
7/23/1990,117.75,117.75,114.125,115.875,8573200,17.987983
7/20/1990,120.125,120.25,117.5,117.625,7034400,18.259646
7/19/1990,119.625,120.125,118.75,120,5743200,18.628331
7/18/1990,120.875,121.625,119.875,119.875,6736400,18.608927
7/17/1990,122.5,122.5,119.875,120.75,6742800,18.744758
7/16/1990,122,123.125,121.25,122.375,8924400,18.997017
7/13/1990,120.625,122.125,120.25,121,8621600,18.783568
7/12/1990,119,120.375,118.75,120,6945600,18.628331
7/11/1990,118.125,119.25,117.875,119.125,4100000,18.4925
7/10/1990,119.25,119.75,117.75,117.75,4976000,18.27905
7/9/1990,118.125,119.25,117.875,119,3667200,18.473095
7/6/1990,117.125,118.5,117,118,2834400,18.317859
7/5/1990,117.5,117.625,116.875,117.375,3399200,18.220837
7/3/1990,118.625,118.75,117.625,117.625,2336400,18.259646
7/2/1990,117.5,118.75,117.375,118.5,3664000,18.395477
6/29/1990,117.625,118.125,117.375,117.5,3414800,18.240241
6/28/1990,118.25,118.375,117.5,117.625,3215200,18.259646
6/27/1990,116.875,118.125,116.75,118,4606800,18.317859
6/26/1990,117.625,118,116.5,116.75,5017600,18.123814
6/25/1990,116.625,117.25,116.5,116.625,4504800,18.10441
6/22/1990,119,119.5,116.25,116.25,4800400,18.046196
6/21/1990,118,119.125,117.5,119.125,4004800,18.4925
6/20/1990,118.75,119.125,117.25,118,4044800,18.317859
6/19/1990,118.875,119.125,117.875,118.75,5782400,18.434286
6/18/1990,120.25,120.75,118.625,118.625,5968000,18.414882
6/15/1990,120.375,121.25,120.125,120.375,8447600,18.686545
6/14/1990,121.25,121.875,120.125,120.875,6793200,18.764163
6/13/1990,120.5,122.125,120.25,121.375,8964000,18.841781
6/12/1990,120.125,120.875,119.25,120.25,5504800,18.66714
6/11/1990,118.625,120.25,118.625,119.875,4326800,18.608927
6/8/1990,120.875,120.875,118.625,118.75,5725200,18.434286
6/7/1990,121.25,121.5,119.75,120.625,5949600,18.725354
6/6/1990,120.375,122.25,120.375,120.625,6174000,18.725354
6/5/1990,120.5,121.875,120.125,120.75,9407600,18.744758
6/4/1990,119.5,120.875,119.25,120.375,5193200,18.686545
6/1/1990,120.5,120.75,119,119.5,6168000,18.550713
5/31/1990,119.75,120.875,119.5,120,7963600,18.628331
5/30/1990,120,122.125,119.625,120.875,11428000,18.764163
5/29/1990,117,119.875,116.75,119.75,7840400,18.589522
5/25/1990,117.625,118,116.125,116.25,4594800,18.046196
5/24/1990,118.75,118.875,117.875,118.75,5781200,18.434286
5/23/1990,117.5,118.75,117.25,118.75,6812400,18.434286
5/22/1990,117.5,117.75,116.625,117.75,7734400,18.27905
5/21/1990,115.125,117.375,115.125,117,6942400,18.162623
5/18/1990,115.875,116.25,115.25,115.375,7080800,17.910364
5/17/1990,115.875,116.25,115.125,116.125,6090400,18.026792
5/16/1990,115.25,115.75,114.625,115.375,7046000,17.910364
5/15/1990,113.875,115.625,113.75,115.625,5944000,17.949174
5/14/1990,114.125,115.5,114,114.25,9242400,17.735724
5/11/1990,113.625,114.5,113,114,10189200,17.696915
5/10/1990,111.375,112.875,111.25,112.375,7253200,17.444656
5/9/1990,110.75,111.25,110.375,111.25,4860000,17.270016
5/8/1990,110.5,111,110.375,110.75,4962000,17.192398
5/7/1990,110.5,111.375,110.25,110.5,5220800,17.153589
5/4/1990,108.625,110.625,108.25,110.5,6049200,17.153589
5/3/1990,109.5,110.125,109.125,109.25,6674800,16.771709
5/2/1990,108,109.125,108,109.125,4866400,16.752519
5/1/1990,109.5,109.625,107.875,108,4664800,16.579813
4/30/1990,107,109.25,107,109,6451600,16.733329
4/27/1990,109,109,107.375,107.375,3926400,16.483865
4/26/1990,109.875,110,108.5,108.75,5529200,16.69495
4/25/1990,109.25,110.125,109.125,109.375,4693600,16.790898
4/24/1990,109.625,110.375,108.875,108.875,5226400,16.71414
4/23/1990,109,109.5,108.625,109.375,5400800,16.790898
4/20/1990,109.375,109.5,108.25,109.375,6626000,16.790898
4/19/1990,109.5,110.25,109.125,109.125,6110000,16.752519
4/18/1990,110.875,110.875,109.5,109.875,6124000,16.867657
4/17/1990,110.5,111.25,109.875,111.125,7657600,17.059553
4/16/1990,110,111.25,110,110.875,16482800,17.021173
4/12/1990,107.125,108,107,107.125,3686400,16.445486
4/11/1990,106.125,106.5,105.875,106.375,2580800,16.330348
4/10/1990,105.25,106.375,105.125,105.875,3739200,16.25359
4/9/1990,105.625,105.875,105.25,105.5,3131200,16.196021
4/6/1990,106.25,106.375,105.25,105.875,3009200,16.25359
4/5/1990,106.75,106.875,105.875,106.125,3473600,16.291969
4/4/1990,106.625,107.75,105.875,106.5,6864800,16.349538
4/3/1990,106,106.75,106,106.625,4201600,16.368727
4/2/1990,105.125,105.875,105,105.875,5193200,16.25359
3/30/1990,106.375,106.75,105.625,106.125,5704000,16.291969
3/29/1990,106,106.875,105.75,106,5656800,16.272779
3/28/1990,104.25,105.875,103.75,105.875,5824400,16.25359
3/27/1990,103.625,104.75,103.375,104.5,5292800,16.042504
3/26/1990,105.5,105.75,104.125,104.125,3350000,15.984935
3/23/1990,106,106.125,104.875,105,4597600,16.119262
3/22/1990,107,107.5,105.5,106.5,4801200,16.349538
3/21/1990,108.5,108.5,107.125,107.25,3389200,16.464675
3/20/1990,108.875,109.375,107.875,108,7406400,16.579813
3/19/1990,108.125,109.125,107.375,109,6428800,16.733329
3/16/1990,107.75,108.75,107.375,108.625,10296400,16.675761
3/15/1990,106.625,107.375,106.5,107,5328000,16.426296
3/14/1990,106.875,107,105.625,106.25,4990800,16.311158
3/13/1990,107.5,108.25,106.25,106.25,8300800,16.311158
3/12/1990,106.5,107.75,106.25,107.75,6051200,16.541434
3/9/1990,107,107.375,106.25,106.5,7003200,16.349538
3/8/1990,106,107.375,106,107,6947600,16.426296
3/7/1990,106,106.25,105.25,105.5,6158400,16.196021
3/6/1990,105.25,105.75,104.25,105.75,5100800,16.2344
3/5/1990,104.875,105.875,104.625,105,5509200,16.119262
3/2/1990,104,105.375,104,104.875,5690000,16.100073
3/1/1990,103.75,104.375,103.375,104,4490800,15.965746
2/28/1990,103.625,104.625,103.125,103.875,5761200,15.946556
2/27/1990,104.125,105.5,103.625,103.75,6890800,15.927366
2/26/1990,103,104.125,102.5,104,5486000,15.965746
2/23/1990,102.75,103.875,102,102.625,6251600,15.75466
2/22/1990,105,105.5,103.25,103.25,9185600,15.850608
2/21/1990,102.25,105.125,102,104.875,8096400,16.100073
2/20/1990,102.625,103.125,102.25,102.875,5599600,15.793039
2/16/1990,104.5,104.5,103.375,103.5,8805600,15.888987
2/15/1990,104.125,104.625,103.75,103.75,5704000,15.927366
2/14/1990,103.375,104.25,103.25,103.75,6006800,15.927366
2/13/1990,101.875,103.25,101.25,103.25,7168400,15.850608
2/12/1990,102.375,102.375,100.625,101.125,4766400,15.524385
2/9/1990,102.875,103.25,102,102.5,5061600,15.73547
2/8/1990,103.625,103.875,101.875,102.75,7932000,15.77385
2/7/1990,100.75,103.75,100.625,103.125,12057600,15.831418
2/6/1990,99.625,101.375,98.625,101,10808000,15.505195
2/5/1990,97.625,99.875,97.5,99.625,5299200,15.29411
2/2/1990,97.875,98.75,97.875,98.375,6064400,14.916458
2/1/1990,98.625,99.75,97.75,97.75,6903600,14.82169
1/31/1990,98,98.625,97.625,98.625,8452000,14.954365
1/30/1990,97.375,97.625,95.75,97.25,8646800,14.745875
1/29/1990,97.375,97.75,95.5,97.25,5153600,14.745875
1/26/1990,96.125,97.25,95.125,96.875,7345600,14.689015
1/25/1990,97.875,97.875,95,95.875,6792400,14.537386
1/24/1990,95.75,97.875,95.5,97.5,9820400,14.783783
1/23/1990,97,98.25,96.625,96.75,5922800,14.670061
1/22/1990,98.75,99.125,96.5,96.625,6882800,14.651108
1/19/1990,99.75,99.875,98.5,98.625,6594800,14.954365
1/18/1990,98,99.625,97.625,99.5,6926400,15.08704
1/17/1990,100.375,100.875,98.375,98.875,8926000,14.992272
1/16/1990,97.5,100.375,97.5,100.125,8220400,15.181807
1/15/1990,97.625,98.375,97.25,98.125,4035600,14.87855
1/12/1990,98.625,99.25,97.625,97.875,5390800,14.840643
1/11/1990,99.5,100.375,99.375,99.875,5905600,15.1439
1/10/1990,99.5,100,98.625,99,5945600,15.011225
1/9/1990,100.5,101.25,99.375,99.375,7048000,15.068086
1/8/1990,99.25,100.875,99.25,100.375,4625200,15.219715
1/5/1990,99.875,101.625,99.5,99.75,7570000,15.124947
1/4/1990,99,100.375,98.875,100,9674800,15.162854
1/3/1990,98.75,99.5,98.375,98.875,9464000,14.992272
1/2/1990,94.75,98.125,94.5,98,7041600,14.859597
12/29/1989,94.25,94.625,94,94.125,6549600,14.272036
12/28/1989,94.875,95.125,94,94.125,4769200,14.272036
12/27/1989,94.75,95.375,94.5,94.75,4662800,14.366804
12/26/1989,95.125,95.5,94.25,94.5,2728800,14.328897
12/22/1989,95.25,95.75,95.125,95.375,4020400,14.461572
12/21/1989,94.5,95.375,94.375,95.125,7221600,14.423665
12/20/1989,94.875,95.125,93.875,94.625,6065200,14.34785
12/19/1989,93.625,95.25,93.375,94.75,8968800,14.366804
12/18/1989,94.625,95.25,93.375,93.625,7727600,14.196222
12/15/1989,95.25,95.25,94,95,12173200,14.404711
12/14/1989,95.125,95.5,95,95.125,5546000,14.423665
12/13/1989,96.875,97.375,95.625,95.875,5335600,14.537386
12/12/1989,96.125,97,95.625,97,8408400,14.707968
12/11/1989,96.625,96.75,95.5,96.125,6948800,14.575293
12/8/1989,98,98.125,96.5,96.875,4910400,14.689015
12/7/1989,98.875,99.25,97.625,98,5524800,14.859597
12/6/1989,99,99.25,98.5,98.625,5335200,14.954365
12/5/1989,101.75,101.875,99.625,99.625,8866800,15.105993
12/4/1989,97.375,99.5,97.375,99.25,8107600,15.049132
12/1/1989,97.625,98.125,96.875,97.125,5736800,14.726922
11/30/1989,97.5,98.125,96.875,97.625,4005200,14.802736
11/29/1989,98.5,98.625,97.5,97.75,3826000,14.82169
11/28/1989,99.125,99.375,98.5,98.875,4630800,14.992272
11/27/1989,100.5,100.75,98.25,99.375,4981600,15.068086
11/24/1989,100.25,100.75,100.25,100.375,2555200,15.219715
11/22/1989,99.625,100.5,99.375,100.125,4517600,15.181807
11/21/1989,99,99.75,98.5,99.5,4511600,15.08704
11/20/1989,99.125,99.375,98,98.75,4998800,14.973318
11/17/1989,97,99.75,96.75,99.125,9109200,15.030179
11/16/1989,98,98.25,96,97.125,7245200,14.726922
11/15/1989,98.375,98.5,97.125,97.875,5221200,14.840643
11/14/1989,98.75,99.25,97.75,98,6759600,14.859597
11/13/1989,98.375,98.875,97.75,98.25,5713600,14.897504
11/10/1989,97.875,98.625,97.625,98.125,5310400,14.87855
11/9/1989,96.875,97.5,96.5,97.375,6111600,14.764829
11/8/1989,97.625,98,96.75,96.75,6315200,14.670061
11/7/1989,96.5,97.75,96.25,97.375,5996400,14.764829
11/6/1989,98.125,98.125,96.5,96.625,8018400,14.651108
11/3/1989,97.875,98.875,97.875,98.5,4481600,14.935411
11/2/1989,99.125,99.625,96.75,97.875,10778000,14.840643
11/1/1989,100.25,100.375,99.625,100,7224400,14.979383
10/31/1989,100,101.375,99.875,100.25,7036000,15.016832
10/30/1989,100.5,100.75,99.375,99.5,4741600,14.904486
10/27/1989,100.25,100.875,99.5,99.875,8436400,14.960659
10/26/1989,101.125,101.75,100.5,100.75,6823600,15.091729
10/25/1989,101.75,102.75,101.75,101.875,4377200,15.260247
10/24/1989,103.25,104.5,101,103,8082000,15.428765
10/23/1989,104.25,104.75,103.375,103.5,5800000,15.503662
10/20/1989,104.125,104.625,103.5,104.25,7726400,15.616007
10/19/1989,103.5,105.375,103.125,104.125,8906400,15.597283
10/18/1989,101.75,103,101.5,101.75,6253200,15.241523
10/17/1989,102,102.875,100.5,102.25,11628400,15.316419
10/16/1989,98.5,107.75,97.75,103,21450800,15.428765
10/13/1989,107.375,108,99.875,102,9716800,15.278971
10/12/1989,107.625,107.75,107.25,107.625,4170400,16.121561
10/11/1989,108,108.25,107.5,107.75,4696400,16.140286
10/10/1989,109.25,109.375,107.875,108.25,4258000,16.215182
10/9/1989,107.75,109.25,107.75,109.25,3172000,16.364976
10/6/1989,107.5,108.125,107.125,107.5,5562800,16.102837
10/5/1989,108.75,109.125,107,107.5,6962000,16.102837
10/4/1989,106,108.25,106,108.25,12170000,16.215182
10/3/1989,108.125,108.25,105.625,106,11879200,15.878146
10/2/1989,109.375,109.75,108.375,108.625,6179600,16.271355
9/29/1989,109,109.375,108.625,109.25,8686000,16.364976
9/28/1989,111.125,111.25,107.75,109,15702800,16.327528
9/27/1989,111,112.5,111,111.5,22626000,16.702012
9/26/1989,116.75,117.75,116.625,117.5,5478800,17.600775
9/25/1989,116.75,117.875,116.125,116.25,4562000,17.413533
9/22/1989,116.375,116.875,116.125,116.5,2908000,17.450982
9/21/1989,116,117.25,116,116.125,4774000,17.394809
9/20/1989,116,116.375,115.75,116,3857600,17.376085
9/19/1989,116.375,116.5,116,116,4152000,17.376085
9/18/1989,115.625,116.125,115.375,116.125,3597600,17.394809
9/15/1989,115.625,116.25,115.125,115.5,8215200,17.301188
9/14/1989,115.375,115.875,115,115.75,4278000,17.338636
9/13/1989,117,117.5,115.375,115.375,6668000,17.282464
9/12/1989,116.125,117.25,116.125,116.875,4316800,17.507154
9/11/1989,115.875,116.375,115.375,116.25,3786400,17.413533
9/8/1989,115.875,116.375,115,116,4693600,17.376085
9/7/1989,117,117,115.875,116.25,4564800,17.413533
9/6/1989,117.625,117.625,116,116.75,4422400,17.48843
9/5/1989,117.5,118.75,117.375,117.75,6833200,17.638224
9/1/1989,116.875,118.25,116.875,117.375,4199200,17.582051
8/31/1989,117.25,117.625,116.875,117.125,3756000,17.544603
8/30/1989,116.5,117.5,116.125,116.875,6039200,17.507154
8/29/1989,117.75,118.375,116,116.375,5335200,17.432257
8/28/1989,116,118.125,115.375,118,6726400,17.675672
8/25/1989,116,116.5,115.625,116.125,5590400,17.394809
8/24/1989,113.875,116.125,113.25,116,10243200,17.376085
8/23/1989,113.875,114.125,112.75,114,4057600,17.076497
8/22/1989,113.125,113.875,112.5,113.625,6304000,17.020324
8/21/1989,115,115.375,113,113,4914000,16.926703
8/18/1989,114.75,115.5,114.75,115.125,5214800,17.245015
8/17/1989,115.5,115.75,114.375,114.75,4374800,17.188842
8/16/1989,116.25,116.375,115.125,115.5,4097600,17.301188
8/15/1989,116.5,116.5,115.375,116.25,4409600,17.413533
8/14/1989,115,116.5,114.75,116.125,5942400,17.394809
8/11/1989,118,118.25,114.875,115.5,7165200,17.301188
8/10/1989,116.875,118.25,116.125,117.5,5542000,17.600775
8/9/1989,118,119.125,117.125,117.125,6479200,17.544603
8/8/1989,117.875,119.375,117.75,118.25,10592800,17.713121
8/7/1989,116.5,117.625,115.75,117.375,8838000,17.582051
8/4/1989,113.375,115.75,113.25,115.5,9625600,17.301188
8/3/1989,112.75,114,112.625,113.75,8900000,17.039049
8/2/1989,114.75,115,113.625,114,6328400,16.895247
8/1/1989,115.5,116.5,114.5,114.625,7968000,16.987875
7/31/1989,113.625,115.25,113.625,115,5461200,17.043451
7/28/1989,113.25,114.25,113.125,113.375,4750800,16.80262
7/27/1989,112.5,113,111.875,113,6232400,16.747043
7/26/1989,111.375,112.625,110.625,112.5,8783600,16.672941
7/25/1989,113.625,114.375,112.5,112.75,4400800,16.709992
7/24/1989,113.875,114.125,113.375,113.5,3789600,16.821145
7/21/1989,112.5,114.375,112.5,114.125,6610800,16.913773
7/20/1989,114,114.625,112.75,112.75,5055200,16.709992
7/19/1989,115.25,115.5,114.125,114.375,5478400,16.950824
7/18/1989,116.125,116.75,114.5,114.75,6050400,17.0064
7/17/1989,114.5,116.5,114.5,116,5684800,17.191655
7/14/1989,114.75,115,113.625,114.75,5793200,17.0064
7/13/1989,114.75,115.25,114.25,114.875,4674400,17.024926
7/12/1989,113.625,115.125,113.375,114.75,4613600,17.0064
7/11/1989,115.5,115.875,113.625,113.875,6970000,16.876722
7/10/1989,112.375,115,112.25,114.625,7008400,16.987875
7/7/1989,111.875,112.75,111.25,112.125,4863200,16.617365
7/6/1989,112.375,112.375,111.375,111.625,3357200,16.543263
7/5/1989,111.75,112.75,111.25,112,4124400,16.59884
7/3/1989,112.5,112.5,111.75,112.25,2451200,16.635891
6/30/1989,111.75,112.125,109.625,111.875,7298800,16.580314
6/29/1989,113.125,113.25,111.25,111.5,6438000,16.524738
6/28/1989,114.25,115.125,113.125,113.875,6776800,16.876722
6/27/1989,112.5,114.5,112.375,114.375,9717200,16.950824
6/26/1989,111.25,112.75,110.875,112,6836400,16.59884
6/23/1989,110,111.125,109.625,110.875,8511600,16.43211
6/22/1989,109.625,109.875,108.5,109.125,6168400,16.172753
6/21/1989,109.875,110.375,109.375,109.75,5136400,16.265381
6/20/1989,110.25,111.25,109.375,109.5,4722000,16.22833
6/19/1989,109.625,110.5,109.625,110.375,4937600,16.358008
6/16/1989,108.875,109.625,108.375,109.5,10901200,16.22833
6/15/1989,110.375,110.5,108.5,109.375,6276400,16.209804
6/14/1989,111.25,111.5,109.625,110.375,4780800,16.358008
6/13/1989,109,111.625,108.5,111,9296000,16.450636
6/12/1989,107.5,109,107.5,108.875,7675200,16.135702
6/9/1989,109,109.5,108.375,108.375,5567200,16.0616
6/8/1989,109.625,109.625,108.75,109.25,5085600,16.191279
6/7/1989,109.75,110.375,109.125,109.5,4569200,16.22833
6/6/1989,109.125,109.75,108.625,109.625,7084400,16.246855
6/5/1989,110.125,110.125,108.75,109,5078800,16.154228
6/2/1989,110.5,110.875,109.625,110.125,6460800,16.320957
6/1/1989,109.5,110.75,109.5,110,5605600,16.302432
5/31/1989,108.125,110.125,107.875,109.625,6944400,16.246855
5/30/1989,109.625,109.75,107.5,108.25,6532400,16.043075
5/26/1989,109.625,110,109.25,109.5,3366400,16.22833
5/25/1989,109.5,110.25,109.5,109.625,3919200,16.246855
5/24/1989,109.5,110.125,109.375,109.75,6724000,16.265381
5/23/1989,109.25,109.875,109.125,109.5,8030400,16.22833
5/22/1989,111.625,111.875,109.25,109.875,7728000,16.283906
5/19/1989,112.25,112.5,110.875,111.125,11465200,16.469161
5/18/1989,110.75,112.5,110.625,112,6972000,16.59884
5/17/1989,111.375,111.875,110.25,111.5,7227600,16.524738
5/16/1989,112.5,113.125,111.25,111.375,8015200,16.506212
5/15/1989,110.875,112.875,110.625,112.75,8061200,16.709992
5/12/1989,111,111.25,110.25,110.75,6883600,16.413585
5/11/1989,109.875,109.875,109,109.125,4770400,16.172753
5/10/1989,110,110.25,109.625,109.625,5157600,16.246855
5/9/1989,109.375,110.125,109.125,109.75,6089600,16.265381
5/8/1989,109.125,109.75,108.625,109.5,5288000,16.22833
5/5/1989,111.25,111.375,109.125,109.375,5777200,16.209804
5/4/1989,110.5,111.125,110.25,110.625,3936000,16.395059
5/3/1989,112.25,112.5,111.5,111.5,5728800,16.345411
5/2/1989,113.625,113.75,112.375,112.375,3744000,16.473682
5/1/1989,113,113.625,112.875,113.375,4713200,16.620278
4/28/1989,114.625,114.625,114,114.125,4438000,16.730224
4/27/1989,114.625,115.75,114.25,114.625,7433600,16.803522
4/26/1989,114.5,114.75,113.5,114.5,5206400,16.785198
4/25/1989,114,115.125,113.375,114.5,8021200,16.785198
4/24/1989,113.5,114.375,113.125,113.5,5777200,16.638602
4/21/1989,112.5,113.5,112.125,113.5,6157600,16.638602
4/20/1989,112.625,112.875,111,112.375,4931600,16.473682
4/19/1989,112.5,113.125,112.125,112.375,5820400,16.473682
4/18/1989,112.25,113.125,112.125,113,6229600,16.565304
4/17/1989,110.75,111.75,110.75,111.375,3648800,16.327086
4/14/1989,110.5,112,110.5,110.875,7160800,16.253788
4/13/1989,110.75,111,108.875,109.25,3826800,16.015571
4/12/1989,111.875,112.25,110.875,111.125,4037600,16.290437
4/11/1989,110.25,111.375,110,111.125,4747600,16.290437
4/10/1989,109.5,110.25,109.5,110,3378400,16.125517
4/7/1989,107.75,110.25,107.75,109.75,6426800,16.088868
4/6/1989,107.375,108.25,107.125,108,4009600,15.832326
4/5/1989,107.125,108,107.125,107.75,5808000,15.795677
4/4/1989,108,108.5,106.25,107.125,9346800,15.704055
4/3/1989,109.25,109.5,108.5,108.5,5124000,15.905624
3/31/1989,109,109.5,109,109.125,4478800,15.997246
3/30/1989,109.625,109.75,108.25,108.75,6609600,15.942273
3/29/1989,109.75,110.375,109.125,109.625,4898400,16.070544
3/28/1989,110.625,110.875,109.375,110,4989600,16.125517
3/27/1989,109.5,110.375,109,110.125,5455200,16.143842
3/23/1989,109.75,110.25,108.5,109.625,8062000,16.070544
3/22/1989,108.25,109.375,107.625,109.25,10378800,16.015571
3/21/1989,110.375,110.5,109.75,110.125,13825200,16.143842
3/20/1989,111.125,111.375,109,109.5,15914400,16.05222
3/17/1989,115.625,116.5,111.375,112.5,18744400,16.492006
3/16/1989,117.375,118.75,117.25,118.125,9067600,17.316607
3/15/1989,117.75,118.75,117,117,6606000,17.151687
3/14/1989,119.25,119.375,117.625,117.875,4679600,17.279958
3/13/1989,118.125,119.625,118.125,118.875,5710400,17.426553
3/10/1989,118.25,118.5,117.125,118.25,7144400,17.334931
3/9/1989,119.625,119.875,118.125,118.625,5651600,17.389904
3/8/1989,119.625,120.625,119.5,119.625,5387200,17.5365
3/7/1989,121,121.125,119.375,119.875,7507200,17.573149
3/6/1989,121.375,121.625,120.625,121.5,5311200,17.811367
3/3/1989,120.625,121,120.125,120.875,3786400,17.719745
3/2/1989,119.75,120.875,119.75,120.5,5352000,17.664771
3/1/1989,122.125,122.375,119.125,119.875,5998400,17.573149
2/28/1989,121.75,122.25,121.375,121.5,4885600,17.811367
2/27/1989,121.25,121.875,120.625,121.625,7054400,17.829691
2/24/1989,123.375,123.5,121.125,121.125,6991600,17.756394
2/23/1989,122.75,123.625,122.625,123.375,6268800,18.086234
2/22/1989,125.25,125.5,123.25,123.375,5408000,18.086234
2/21/1989,125.625,126,125,125.5,4401200,18.397749
2/17/1989,125.875,126.625,125.25,125.25,5346800,18.3611
2/16/1989,126.875,126.875,125,125.875,5086400,18.452723
2/15/1989,124.875,127.125,124.875,127,6428800,18.617643
2/14/1989,126.625,126.75,124.75,124.75,4462400,18.287803
2/13/1989,125.75,126.25,124.75,126,5232800,18.471047
2/10/1989,125.75,126.625,125,125,7702400,18.324452
2/9/1989,126.375,127.5,126,126.375,6344000,18.52602
2/8/1989,128.125,128.375,126.875,127,6115200,18.617643
2/7/1989,126.25,128.625,126.25,127.625,6187200,18.709265
2/6/1989,127.25,127.875,126.25,126.625,4803600,18.562669
2/3/1989,128,128.875,126.875,127.75,6214400,18.727589
2/2/1989,128.75,129.875,127.875,128.375,6789200,18.819212
2/1/1989,129.75,130.875,129.25,129.625,8673600,18.8412
1/31/1989,128.75,130.875,127.375,130.625,9513600,18.986551
1/30/1989,127.375,129.25,127.25,128.75,8241600,18.714017
1/27/1989,126.75,127.875,126.375,126.875,11902000,18.441483
1/26/1989,123.125,127,123.125,126,10243600,18.3143
1/25/1989,124.25,124.375,123,123.25,5668800,17.914583
1/24/1989,122.375,124.625,122.125,124.25,5570800,18.059935
1/23/1989,123.5,124.125,122.125,122.375,3827600,17.787401
1/20/1989,124,124.375,123.5,123.625,4065200,17.96909
1/19/1989,124.875,125.375,123.75,124.25,6982400,18.059935
1/18/1989,123.875,125,122.125,125,7882400,18.168949
1/17/1989,123.875,124.5,123.5,123.875,4710800,18.005428
1/16/1989,123.625,125.125,123.375,124.25,4996000,18.059935
1/13/1989,123.125,123.75,122.375,123.375,4678000,17.932752
1/12/1989,122.5,124.125,122.25,123.125,7927600,17.896414
1/11/1989,121.125,122.25,120.75,122.25,3848800,17.769232
1/10/1989,122.125,122.5,120.875,121.125,4294800,17.605711
1/9/1989,121.625,122.375,121.5,122,4604400,17.732894
1/6/1989,122.5,122.75,121.375,121.875,5104000,17.714725
1/5/1989,122.5,123.125,122,122.25,5778400,17.769232
1/4/1989,121.5,122.625,121.25,122.5,5089600,17.80557
1/3/1989,121.875,122.25,120.625,121,5776000,17.587542
12/30/1988,123.5,123.625,121.625,121.875,2365600,17.714725
12/29/1988,122.5,124,122.5,123.25,3085200,17.914583
12/28/1988,123,123.125,121.875,122.5,2332800,17.80557
12/27/1988,123,123.875,122.625,123.125,2300000,17.896414
12/23/1988,123,123.5,122.75,123.375,1851600,17.932752
12/22/1988,122.875,123.25,122.375,122.5,3188000,17.80557
12/21/1988,123.125,123.625,122.75,123,4829600,17.878245
12/20/1988,123.875,124.125,123,123.25,8422400,17.914583
12/19/1988,121.25,123.25,121.125,122.75,5688000,17.841908
12/16/1988,121.25,121.875,121.125,121.25,8028400,17.62388
12/15/1988,121.375,121.625,120.25,121,3701600,17.587542
12/14/1988,120.375,121.75,120.25,120.5,4783200,17.514866
12/13/1988,120.25,120.75,119.5,120.75,3838400,17.551204
12/12/1988,120.5,121.875,120.125,120.5,3583200,17.514866
12/9/1988,119.625,120.75,119.625,120.375,4513200,17.496697
12/8/1988,120.625,121.375,119.375,119.375,3638400,17.351346
12/7/1988,121.875,122.75,120.875,121,5619200,17.587542
12/6/1988,120.875,122.125,120.5,122.125,5074000,17.751063
12/5/1988,119.5,121.625,119.5,120.875,5518000,17.569373
12/2/1988,117.625,119.375,117.625,119.25,5431200,17.333177
12/1/1988,118.375,118.75,117.75,118.25,3590800,17.187825
11/30/1988,119.25,119.75,118.25,118.5,5083600,17.224163
